srch_destination_id,rows,searches,click_rate,booking_rate,avg_price
2200,611,23,0.049099836333878884,0.014729950900163666,150.2230441898527
5431,611,49,0.0851063829787234,0.060556464811783964,141.9462193126023
11425,611,27,0.05564648117839607,0.031096563011456628,266.33458265139114
7482,610,27,0.04426229508196721,0.029508196721311476,238.19404918032785
3233,610,22,0.036065573770491806,0.03114754098360656,91.39344262295081
11675,610,25,0.040983606557377046,0.03278688524590164,81.90163934426229
18237,609,22,0.03776683087027915,0.031198686371100164,187.4527422003284
23968,609,21,0.04597701149425287,0.026272577996715927,100.34226600985222
23237,609,21,0.034482758620689655,0.03284072249589491,109.75532019704434
24950,608,23,0.039473684210526314,0.029605263157894735,111.77848684210528
16834,607,22,0.036243822075782535,0.03130148270181219,94.17957166392092
2770,606,20,0.033003300330033,0.03135313531353135,96.01006600660065
104,605,22,0.03801652892561983,0.03471074380165289,109.48295867768596
14781,605,27,0.049586776859504134,0.03966942148760331,76.33396694214876
5612,605,22,0.03636363636363636,0.026446280991735537,216.29310743801653
21266,603,22,0.04311774461028192,0.03150912106135987,103.9469320066335
22017,603,45,0.0779436152570481,0.04311774461028192,218.27064676616916
8644,602,20,0.03488372093023256,0.024916943521594685,119.29998338870432
12367,602,20,0.036544850498338874,0.026578073089700997,174.0548172757475
5442,601,19,0.03494176372712146,0.03161397670549085,118.69492512479201
27838,600,30,0.055,0.03,224.42333333333335
7783,600,19,0.03166666666666667,0.025,114.11166666666666
1804,599,31,0.05843071786310518,0.02337228714524207,153.93986644407346
12,599,20,0.035058430717863104,0.02671118530884808,106.24402337228715
7721,597,20,0.038525963149078725,0.02680067001675042,104.48073701842546
7643,596,19,0.031879194630872486,0.02348993288590604,151.75838926174498
7897,595,25,0.043697478991596636,0.021848739495798318,452.8056806722689
23274,594,24,0.04208754208754209,0.037037037037037035,107.26483164983165
22143,594,21,0.04208754208754209,0.021885521885521887,86.95454545454545
15978,593,20,0.03709949409780776,0.021922428330522766,90.31534569983137
18321,593,48,0.10118043844856661,0.06239460370994941,199.82136593591906
6424,592,19,0.0472972972972973,0.015202702702702704,239.70157094594592
21126,592,21,0.03885135135135135,0.028716216216216218,105.34045608108109
15359,592,25,0.0472972972972973,0.02364864864864865,172.74554054054053
26522,592,19,0.033783783783783786,0.013513513513513514,242.1891891891892
10160,592,26,0.0472972972972973,0.018581081081081082,153.03905405405405
26106,591,23,0.04568527918781726,0.02030456852791878,113.61182741116751
19139,591,23,0.04230118443316413,0.021996615905245348,247.23578680203047
18102,591,22,0.04230118443316413,0.023688663282571912,109.71573604060913
23345,590,19,0.03220338983050847,0.022033898305084745,160.35298305084746
10623,589,24,0.042444821731748725,0.01697792869269949,360.28706281833615
26661,589,22,0.03904923599320883,0.027164685908319185,102.48387096774194
7327,588,23,0.04251700680272109,0.025510204081632654,197.195
5159,588,25,0.04421768707482993,0.022108843537414966,255.90496598639456
473,585,19,0.03247863247863248,0.02564102564102564,100.49059829059829
12123,585,21,0.041025641025641026,0.03418803418803419,96.79829059829059
10616,584,21,0.03767123287671233,0.032534246575342464,93.44229452054795
5144,584,21,0.04965753424657534,0.02910958904109589,93.71232876712328
14922,584,26,0.046232876712328765,0.03424657534246575,158.4057191780822
698,583,27,0.04974271012006861,0.029159519725557463,83.63519725557461
13856,582,38,0.07216494845360824,0.048109965635738834,218.95025773195877
26366,581,23,0.043029259896729774,0.029259896729776247,129.87607573149742
26815,581,25,0.043029259896729774,0.0378657487091222,113.1566265060241
10625,580,22,0.05517241379310345,0.022413793103448276,231.7518275862069
3968,579,43,0.08117443868739206,0.02936096718480138,321.97956822107085
9580,579,21,0.03626943005181347,0.03281519861830743,88.48048359240069
9903,578,19,0.04325259515570934,0.020761245674740483,240.63351211072666
3108,578,22,0.03806228373702422,0.02422145328719723,170.25704152249136
10324,577,26,0.04679376083188908,0.01733102253032929,185.30575389948007
16396,577,21,0.036395147313691506,0.03119584055459272,101.71733102253033
13553,577,18,0.03292894280762565,0.025996533795493933,106.47589254766031
9380,576,22,0.043402777777777776,0.027777777777777776,92.66234375
13054,575,20,0.036521739130434785,0.020869565217391306,117.36373913043477
16222,574,27,0.04878048780487805,0.04006968641114982,100.4589024390244
7298,574,24,0.047038327526132406,0.0156794425087108,358.0367073170732
2675,574,23,0.04878048780487805,0.029616724738675958,236.984425087108
12642,574,18,0.0313588850174216,0.02613240418118467,112.7659756097561
23313,573,17,0.031413612565445025,0.02443280977312391,104.48865619546248
15265,572,19,0.03496503496503497,0.019230769230769232,107.32052447552446
21867,571,20,0.047285464098073555,0.014010507880910683,159.40283712784588
19645,571,20,0.0542907180385289,0.02626970227670753,153.10313485113835
545,570,23,0.04035087719298246,0.02456140350877193,81.73333333333333
28203,569,23,0.0421792618629174,0.029876977152899824,96.896309314587
27176,569,23,0.050966608084358524,0.0351493848857645,71.09690685413005
11485,568,22,0.05457746478873239,0.02112676056338028,168.89677816901408
1195,568,34,0.06866197183098592,0.03169014084507042,172.3256866197183
1244,568,31,0.058098591549295774,0.03345070422535211,128.98591549295776
13904,568,24,0.04225352112676056,0.02464788732394366,172.7687323943662
5783,568,52,0.09507042253521127,0.06338028169014084,154.38635563380282
10398,567,20,0.03527336860670194,0.024691358024691357,107.6936331569665
823,567,38,0.07583774250440917,0.019400352733686066,183.9889594356261
21208,567,22,0.05114638447971781,0.019400352733686066,78.12455026455027
8646,567,21,0.04056437389770723,0.03350970017636684,91.2494532627866
23624,567,21,0.042328042328042326,0.02821869488536155,101.80599647266314
17237,566,26,0.04946996466431095,0.04063604240282685,83.87542402826855
16475,566,17,0.03180212014134275,0.024734982332155476,95.69542402826855
9936,563,20,0.03907637655417407,0.02664298401420959,82.72865008880996
23166,563,21,0.03907637655417407,0.028419182948490232,81.99163410301954
5091,562,35,0.0693950177935943,0.03558718861209965,231.52619217081852
11792,562,22,0.06583629893238434,0.02491103202846975,152.72925266903914
22398,561,37,0.06951871657754011,0.0427807486631016,154.51693404634582
1962,561,19,0.0338680926916221,0.0285204991087344,104.76470588235294
10026,561,20,0.035650623885918005,0.0213903743315508,141.31372549019608
7396,561,20,0.044563279857397504,0.026737967914438502,101.61853832442068
23249,561,19,0.0338680926916221,0.023172905525846704,275.7508199643494
12411,560,19,0.033928571428571426,0.023214285714285715,140.2384642857143
5112,560,22,0.039285714285714285,0.014285714285714285,175.14332142857143
11894,560,24,0.044642857142857144,0.039285714285714285,146.825
16676,559,29,0.0518783542039356,0.04114490161001789,141.50017889087658
10165,558,17,0.03225806451612903,0.025089605734767026,115.39784946236558
26676,558,21,0.03942652329749104,0.035842293906810034,151.16329749103943
26600,558,24,0.05197132616487455,0.035842293906810034,100.13826164874553
6897,557,20,0.03770197486535009,0.003590664272890485,140.2761220825853
245,557,24,0.04488330341113106,0.026929982046678635,84.9200538599641
1598,557,19,0.03770197486535009,0.02154398563734291,98.37899461400359
19769,557,31,0.05745062836624776,0.04129263913824058,154.58244165170555
17111,556,28,0.05575539568345324,0.03776978417266187,95.9136690647482
17602,553,24,0.048824593128390596,0.0162748643761302,208.26195298372514
12967,553,17,0.0325497287522604,0.023508137432188065,67.1754068716094
15641,553,20,0.03616636528028933,0.0325497287522604,129.06721518987342
19069,552,19,0.03804347826086957,0.028985507246376812,79.51449275362319
19352,552,24,0.04710144927536232,0.025362318840579712,287.7501992753623
16367,552,20,0.03804347826086957,0.025362318840579712,135.22012681159418
17217,552,26,0.06521739130434782,0.034420289855072464,350.0869565217391
14912,552,31,0.06702898550724638,0.04528985507246377,84.964384057971
19289,551,19,0.036297640653357534,0.009074410163339383,117.01709618874773
4813,551,30,0.07078039927404718,0.045372050816696916,275.8658620689655
19977,550,33,0.06,0.04727272727272727,126.77718181818182
28254,549,27,0.06739526411657559,0.029143897996357013,183.43907103825137
1410,549,20,0.04735883424408015,0.02185792349726776,147.52136612021857
2731,548,19,0.03467153284671533,0.02737226277372263,102.72627737226277
11033,548,19,0.03467153284671533,0.032846715328467155,90.04018248175181
13802,548,26,0.04744525547445255,0.03832116788321168,91.27244525547445
21173,548,30,0.05474452554744526,0.04562043795620438,91.78870437956205
15186,548,18,0.03467153284671533,0.02737226277372263,157.29291970802922
10341,546,20,0.038461538461538464,0.023809523809523808,89.16904761904762
24334,545,24,0.044036697247706424,0.02018348623853211,107.10174311926605
22215,545,21,0.04220183486238532,0.031192660550458717,124.1714128440367
25136,545,18,0.03302752293577982,0.027522935779816515,83.8348623853211
14412,545,31,0.05871559633027523,0.03669724770642202,303.53453211009173
20506,544,27,0.051470588235294115,0.04044117647058824,94.54047794117646
21346,544,29,0.058823529411764705,0.042279411764705885,128.05709558823528
23203,544,24,0.04411764705882353,0.04411764705882353,91.13202205882352
303,543,22,0.040515653775322284,0.01289134438305709,149.5137200736648
9909,543,23,0.06261510128913444,0.029465930018416207,193.73723756906077
2509,542,22,0.042435424354243544,0.03136531365313653,71.75092250922509
26360,542,20,0.03690036900369004,0.02952029520295203,89.44280442804428
12282,541,18,0.033271719038817,0.022181146025878003,89.01478743068392
17782,541,22,0.04436229205175601,0.03512014787430684,130.64301293900184
22546,540,27,0.05,0.020370370370370372,335.09055555555557
20211,540,20,0.03888888888888889,0.02962962962962963,130.89520370370371
24114,540,17,0.03148148148148148,0.025925925925925925,94.43703703703704
23661,539,32,0.061224489795918366,0.05194805194805195,89.72842300556587
8133,538,19,0.03531598513011153,0.031598513011152414,106.64498141263941
2896,538,19,0.03717472118959108,0.01858736059479554,191.87027881040893
10075,538,17,0.040892193308550186,0.024163568773234202,141.57806691449815
17723,538,24,0.048327137546468404,0.03345724907063197,208.3404089219331
9459,538,20,0.03717472118959108,0.031598513011152414,117.89955390334572
25091,536,22,0.041044776119402986,0.020522388059701493,166.3138432835821
23124,535,20,0.04299065420560748,0.024299065420560748,191.6787289719626
5195,533,20,0.0375234521575985,0.0300187617260788,115.1219512195122
8442,533,20,0.039399624765478425,0.016885553470919325,108.23622889305817
9922,532,19,0.03759398496240601,0.02819548872180451,166.2041165413534
18446,531,20,0.04143126177024482,0.015065913370998116,65.48088512241054
227,531,28,0.05273069679849341,0.035781544256120526,106.65785310734464
20555,531,32,0.0696798493408663,0.035781544256120526,141.7753107344633
6653,531,18,0.03389830508474576,0.026365348399246705,131.40489642184556
12113,531,21,0.04519774011299435,0.022598870056497175,184.21860640301318
27425,528,18,0.03409090909090909,0.028409090909090908,85.75757575757575
15806,527,18,0.03415559772296015,0.020872865275142316,114.67201138519924
4635,527,17,0.036053130929791274,0.022770398481973434,126.03497153700188
10325,527,18,0.03415559772296015,0.020872865275142316,105.6950284629981
26938,526,18,0.034220532319391636,0.024714828897338403,78.30798479087453
20372,526,20,0.03802281368821293,0.030418250950570342,102.36368821292776
17330,524,66,0.1316793893129771,0.08396946564885496,95.71278625954199
12610,524,18,0.03435114503816794,0.022900763358778626,87.81106870229007
20489,524,19,0.03816793893129771,0.03244274809160305,116.2175572519084
20240,523,21,0.040152963671128104,0.030592734225621414,141.01665391969408
4038,523,19,0.04206500956022945,0.0248565965583174,113.66187380497132
26237,523,19,0.036328871892925434,0.022944550669216062,137.64586998087952
10949,522,24,0.04597701149425287,0.03065134099616858,123.79865900383142
8635,522,25,0.04789272030651341,0.038314176245210725,72.27586206896552
390,521,19,0.04030710172744722,0.026871401151631478,111.12264875239923
1894,520,23,0.05,0.03461538461538462,121.28325
10472,520,30,0.06538461538461539,0.04423076923076923,93.53640384615385
5394,520,21,0.04423076923076923,0.015384615384615385,172.1236923076923
2861,519,31,0.06551059730250482,0.025048169556840076,150.94655105973024
6869,519,31,0.06165703275529865,0.05202312138728324,88.83044315992292
19612,518,30,0.06563706563706563,0.052123552123552123,71.49028957528958
15281,517,20,0.04061895551257253,0.013539651837524178,120.01353965183752
21378,517,18,0.03481624758220503,0.025145067698259187,147.11218568665376
20061,517,18,0.03481624758220503,0.025145067698259187,106.98491295938103
20393,517,17,0.0367504835589942,0.029013539651837523,107.25895551257253
11870,517,35,0.07930367504835589,0.029013539651837523,116.90731141199227
3580,516,17,0.03294573643410853,0.023255813953488372,111.3624031007752
439,516,22,0.04844961240310078,0.031007751937984496,128.63751937984497
15961,516,16,0.03294573643410853,0.023255813953488372,127.11627906976744
15989,516,18,0.03488372093023256,0.03294573643410853,100.61627906976744
22148,515,21,0.04271844660194175,0.040776699029126215,83.56741747572816
25197,515,18,0.040776699029126215,0.021359223300970873,112.56184466019417
12231,514,24,0.05642023346303502,0.03501945525291829,235.0857587548638
1464,514,20,0.04085603112840467,0.029182879377431907,126.01737354085603
17898,514,18,0.03501945525291829,0.0311284046692607,180.50797665369652
3218,513,23,0.04678362573099415,0.03313840155945419,132.05964912280703
3468,513,23,0.04678362573099415,0.02729044834307992,117.89571150097466
11848,512,18,0.037109375,0.029296875,91.463125
2161,512,29,0.056640625,0.01171875,139.53796875
16989,512,20,0.041015625,0.021484375,205.3391015625
562,512,20,0.0390625,0.03515625,101.90783203125
11683,511,17,0.03522504892367906,0.023483365949119372,119.65138943248533
6045,510,18,0.03725490196078431,0.013725490196078431,151.489
13073,510,17,0.03529411764705882,0.027450980392156862,74.45641176470588
27044,509,17,0.05697445972495088,0.029469548133595286,103.15852652259332
2507,509,30,0.05893909626719057,0.05108055009823183,93.15671905697445
24887,509,23,0.04518664047151277,0.03536345776031434,127.17123772102161
2012,509,24,0.05697445972495088,0.03929273084479371,148.7048330058939
14834,508,16,0.03346456692913386,0.023622047244094488,97.49879921259843
23425,508,20,0.03937007874015748,0.01968503937007874,84.45275590551181
3725,508,20,0.03937007874015748,0.027559055118110236,81.30511811023622
22466,508,21,0.047244094488188976,0.025590551181102362,106.67267716535433
9062,508,23,0.051181102362204724,0.03346456692913386,231.44127952755906
15247,508,20,0.04133858267716536,0.017716535433070866,263.52440944881886
17181,508,17,0.03937007874015748,0.025590551181102362,92.42135826771654
9086,508,17,0.03346456692913386,0.02952755905511811,94.18700787401575
6401,507,20,0.04142011834319527,0.029585798816568046,103.33100591715976
18584,507,19,0.03944773175542406,0.02564102564102564,128.0402564102564
9384,507,17,0.047337278106508875,0.029585798816568046,111.58185404339251
5256,506,20,0.05138339920948617,0.03557312252964427,215.325
9250,506,17,0.043478260869565216,0.03359683794466403,105.71235177865611
13898,505,27,0.055445544554455446,0.033663366336633666,101.40908910891089
7357,505,18,0.03564356435643564,0.02178217821782178,138.6411287128713
19191,505,18,0.03564356435643564,0.0297029702970297,114.32891089108911
19553,504,18,0.03968253968253968,0.025793650793650792,125.07498015873016
5465,504,22,0.047619047619047616,0.03571428571428571,105.38888888888889
10212,503,18,0.03578528827037773,0.027833001988071572,84.98751491053679
10123,503,28,0.05964214711729622,0.05168986083499006,92.76916500994035
19144,503,19,0.03777335984095427,0.013916500994035786,258.62353876739564
23988,503,18,0.04771371769383698,0.02584493041749503,3521.612306163022
5837,503,22,0.04771371769383698,0.033797216699801194,85.84294234592446
20829,503,15,0.02982107355864811,0.02982107355864811,87.81113320079523
27896,502,16,0.03386454183266932,0.025896414342629483,167.8082470119522
25387,502,16,0.04183266932270916,0.013944223107569721,92.50996015936255
747,501,23,0.04790419161676647,0.033932135728542916,95.72077844311377
26103,501,26,0.06387225548902195,0.043912175648702596,152.15998003992016
15492,501,25,0.0658682634730539,0.03792415169660679,148.81231536926148
21319,501,17,0.033932135728542916,0.017964071856287425,81.86331337325349
4486,500,18,0.044,0.022,193.62212
13791,500,20,0.04,0.028,163.79808
7015,500,20,0.058,0.036,1365.05176
1414,500,15,0.03,0.026,100.95808
11458,500,19,0.044,0.028,122.672
4803,500,29,0.058,0.052,85.08019999999999
22390,499,18,0.03807615230460922,0.028056112224448898,109.47006012024048
26141,499,18,0.04208416833667335,0.03006012024048096,103.47895791583166
9202,498,40,0.08433734939759036,0.05823293172690763,99.3408232931727
26038,498,16,0.03815261044176707,0.02610441767068273,155.47979919678716
7093,498,33,0.07028112449799197,0.05622489959839357,89.40963855421687
18285,498,17,0.03614457831325301,0.030120481927710843,103.42923694779117
23641,498,24,0.07429718875502007,0.0321285140562249,95.58738955823293
21089,497,34,0.07243460764587525,0.05835010060362173,98.68158953722335
19960,496,17,0.036290322580645164,0.028225806451612902,123.46895161290323
26585,496,21,0.04233870967741935,0.028225806451612902,142.36141129032256
17784,496,31,0.06653225806451613,0.05040322580645161,107.70439516129032
8178,496,17,0.05040322580645161,0.012096774193548387,105.65725806451613
3569,496,21,0.046370967741935484,0.028225806451612902,206.87352822580647
22184,495,19,0.046464646464646465,0.03232323232323232,94.76767676767676
7642,495,18,0.03636363636363636,0.020202020202020204,97.2819393939394
12131,495,22,0.046464646464646465,0.03838383838383838,130.1439191919192
1187,495,16,0.03232323232323232,0.030303030303030304,108.45715151515152
3025,494,18,0.04048582995951417,0.02834008097165992,84.67439271255061
6917,494,19,0.044534412955465584,0.022267206477732792,129.8116194331984
5574,494,17,0.03643724696356275,0.02631578947368421,95.16605263157895
15091,494,22,0.0465587044534413,0.03441295546558704,137.96178137651822
2825,494,16,0.03441295546558704,0.020242914979757085,75.48178137651821
27684,493,17,0.036511156186612576,0.02636916835699797,134.11399594320486
7848,493,44,0.09330628803245436,0.05476673427991886,196.6453752535497
13835,493,19,0.04259634888438134,0.030425963488843813,73.62987829614605
18282,493,17,0.038539553752535496,0.028397565922920892,153.68002028397567
13298,492,18,0.044715447154471545,0.03048780487804878,116.7619105691057
14245,491,16,0.032586558044806514,0.03054989816700611,118.61710794297352
7491,491,28,0.06109979633401222,0.024439918533604887,281.4692871690428
10252,491,16,0.032586558044806514,0.03054989816700611,104.85132382892057
2241,491,19,0.048879837067209775,0.020366598778004074,109.87346232179226
15280,491,19,0.04276985743380855,0.018329938900203666,247.37254582484724
25403,491,19,0.04276985743380855,0.020366598778004074,79.47264765784114
12022,491,15,0.03054989816700611,0.024439918533604887,137.97517311608962
26217,490,16,0.0326530612244898,0.030612244897959183,96.43681632653062
15793,490,19,0.04081632653061224,0.02857142857142857,107.01620408163265
21816,490,20,0.04285714285714286,0.03469387755102041,92.1134081632653
4467,489,15,0.03680981595092025,0.026584867075664622,114.87321063394683
17100,489,17,0.034764826175869123,0.032719836400818,117.37163599182004
14331,489,25,0.053169734151329244,0.034764826175869123,137.3302862985685
1262,488,19,0.0430327868852459,0.028688524590163935,270.09284836065575
10292,488,17,0.03483606557377049,0.02663934426229508,96.1527868852459
344,488,15,0.03278688524590164,0.020491803278688523,124.91598360655738
14100,487,19,0.049281314168377825,0.026694045174537988,90.95724845995893
1976,487,18,0.03696098562628337,0.022587268993839837,170.1252566735113
9927,486,15,0.03497942386831276,0.0205761316872428,105.95884773662551
87,486,16,0.03292181069958848,0.018518518518518517,98.04563786008231
18161,486,28,0.06584362139917696,0.0411522633744856,102.22127572016461
20995,486,16,0.043209876543209874,0.01646090534979424,81.60905349794238
8745,486,18,0.0411522633744856,0.024691358024691357,153.77018518518517
27516,486,29,0.06172839506172839,0.030864197530864196,151.72230452674896
12002,485,16,0.03711340206185567,0.026804123711340205,67.75051546391752
2699,485,18,0.03711340206185567,0.0288659793814433,114.31983505154639
16788,485,23,0.0577319587628866,0.032989690721649485,105.21237113402061
18451,484,21,0.047520661157024795,0.024793388429752067,129.19022727272727
21792,484,27,0.05785123966942149,0.04132231404958678,144.51572314049588
5625,484,32,0.06818181818181818,0.047520661157024795,109.12884297520661
11146,483,15,0.037267080745341616,0.026915113871635612,109.15734989648033
26846,483,15,0.031055900621118012,0.020703933747412008,97.20886128364388
27724,482,16,0.035269709543568464,0.024896265560165973,125.10807053941907
15608,482,21,0.043568464730290454,0.022821576763485476,290.8290663900415
21314,482,22,0.04771784232365145,0.026970954356846474,169.45029045643153
144,481,15,0.031185031185031187,0.02702702702702703,86.63825363825364
10170,481,20,0.056133056133056136,0.02494802494802495,244.11444906444908
8173,480,16,0.03333333333333333,0.022916666666666665,167.26666666666668
7504,479,15,0.031315240083507306,0.020876826722338204,196.51983298538622
17531,479,24,0.05845511482254697,0.016701461377870562,129.3998121085595
14244,478,15,0.03138075313807531,0.02092050209205021,104.2133891213389
20591,478,23,0.0502092050209205,0.043933054393305436,86.24192468619246
23108,478,16,0.04602510460251046,0.02301255230125523,140.81807531380753
8725,478,16,0.03765690376569038,0.02510460251046025,93.03891213389122
7255,478,16,0.03556485355648536,0.03138075313807531,91.43531380753139
20313,477,32,0.06708595387840671,0.03563941299790356,277.98295597484275
6820,477,15,0.031446540880503145,0.025157232704402517,165.0085534591195
2784,477,17,0.03563941299790356,0.031446540880503145,101.45492662473795
15906,477,17,0.041928721174004195,0.031446540880503145,100.32324947589099
18557,476,17,0.037815126050420166,0.025210084033613446,94.7068487394958
11814,475,25,0.06736842105263158,0.021052631578947368,871.3043157894737
12802,475,15,0.031578947368421054,0.02736842105263158,279.34494736842106
16120,474,17,0.0379746835443038,0.03164556962025317,79.9789029535865
9312,474,17,0.035864978902953586,0.035864978902953586,107.5996835443038
5317,474,20,0.046413502109704644,0.023206751054852322,129.32672995780592
13647,473,19,0.042283298097251586,0.008456659619450317,116.38663847780126
2332,473,21,0.048625792811839326,0.040169133192389,106.4937843551797
15655,472,16,0.03389830508474576,0.023305084745762712,111.63917372881356
3221,471,20,0.044585987261146494,0.03184713375796178,115.6624203821656
24333,470,37,0.08723404255319149,0.06170212765957447,195.42274468085108
27662,470,21,0.04893617021276596,0.03829787234042553,119.96025531914894
3482,470,18,0.03829787234042553,0.03829787234042553,104.22127659574468
16765,470,30,0.07234042553191489,0.059574468085106386,91.01129787234042
7944,469,29,0.09594882729211088,0.03624733475479744,125.14712153518124
11387,469,17,0.042643923240938165,0.019189765458422176,129.9147121535181
4706,469,20,0.046908315565031986,0.03411513859275053,174.51575692963752
12670,467,18,0.03854389721627409,0.034261241970021415,109.40423982869379
9011,467,14,0.029978586723768737,0.019271948608137045,79.70235546038543
18619,467,20,0.044967880085653104,0.023554603854389723,243.5203426124197
22347,467,16,0.034261241970021415,0.023554603854389723,185.61528907922911
4621,467,15,0.034261241970021415,0.023554603854389723,125.32976445396146
27295,467,26,0.06852248394004283,0.044967880085653104,174.3123982869379
8222,466,15,0.03862660944206009,0.017167381974248927,209.8785193133047
21190,466,27,0.05793991416309013,0.04721030042918455,77.73094420600859
8540,466,18,0.03862660944206009,0.032188841201716736,137.5835407725322
27529,465,17,0.03655913978494624,0.021505376344086023,115.09946236559139
14016,464,24,0.06465517241379311,0.04741379310344827,149.18109913793103
1842,464,25,0.05387931034482758,0.021551724137931036,104.42672413793103
19453,464,19,0.04310344827586207,0.034482758620689655,104.00418103448277
4033,464,16,0.034482758620689655,0.015086206896551725,103.96297413793103
3178,463,28,0.06047516198704104,0.0367170626349892,255.0784233261339
1106,462,15,0.0367965367965368,0.030303030303030304,110.85274891774893
20361,462,20,0.05194805194805195,0.0367965367965368,86.2491774891775
19789,462,34,0.08225108225108226,0.06060606060606061,82.33430735930736
556,462,18,0.0735930735930736,0.02813852813852814,84.4196103896104
16679,461,21,0.0455531453362256,0.013015184381778741,184.8152277657267
14405,461,19,0.05422993492407809,0.03036876355748373,257.8631453362256
10552,460,19,0.041304347826086954,0.02391304347826087,263.826
3278,460,20,0.04565217391304348,0.02391304347826087,84.69836956521739
2393,460,17,0.0391304347826087,0.021739130434782608,144.87173913043478
15541,459,16,0.0392156862745098,0.02832244008714597,123.20479302832244
15953,459,15,0.0392156862745098,0.017429193899782137,169.01230936819172
22332,459,18,0.04139433551198257,0.013071895424836602,156.52498910675382
5169,458,15,0.039301310043668124,0.024017467248908297,108.3538209606987
1808,458,15,0.04148471615720524,0.024017467248908297,80.72489082969432
13531,458,48,0.11353711790393013,0.017467248908296942,631.4221834061135
2072,457,22,0.061269146608315096,0.019693654266958426,253.6781838074398
27260,457,21,0.05470459518599562,0.024070021881838075,89.82619256017506
442,457,21,0.05032822757111598,0.03282275711159737,166.16396061269145
23342,456,24,0.06140350877192982,0.05043859649122807,84.96052631578948
26234,456,18,0.039473684210526314,0.02412280701754386,102.75982456140352
24366,456,16,0.039473684210526314,0.02850877192982456,144.4451754385965
2608,456,20,0.046052631578947366,0.03508771929824561,109.65350877192982
3954,456,17,0.041666666666666664,0.021929824561403508,175.46067982456142
27347,456,18,0.039473684210526314,0.03070175438596491,85.52697368421053
671,456,20,0.04824561403508772,0.02850877192982456,75.04385964912281
6697,456,21,0.05921052631578947,0.02631578947368421,166.84267543859647
27142,455,22,0.06373626373626373,0.02197802197802198,129.14846153846153
2831,455,15,0.03296703296703297,0.024175824175824177,99.6923076923077
8874,455,20,0.04395604395604396,0.015384615384615385,204.36151648351648
13938,455,25,0.05714285714285714,0.03296703296703297,171.83736263736265
16980,454,20,0.048458149779735685,0.02643171806167401,112.82599118942731
23466,454,16,0.046255506607929514,0.028634361233480177,104.86563876651982
1553,454,18,0.039647577092511016,0.037444933920704845,94.27092511013215
10378,454,15,0.03524229074889868,0.022026431718061675,120.59162995594713
9735,453,17,0.05518763796909492,0.017660044150110375,91.5187637969095
14408,453,16,0.03532008830022075,0.026490066225165563,111.12783664459162
25766,453,15,0.033112582781456956,0.02869757174392936,103.36152317880794
16608,453,16,0.03532008830022075,0.02207505518763797,142.3581898454746
23046,453,15,0.03532008830022075,0.026490066225165563,105.92935982339957
22311,453,14,0.033112582781456956,0.017660044150110375,84.52803532008829
27513,452,18,0.06858407079646017,0.02654867256637168,135.76955752212388
12406,452,22,0.05088495575221239,0.02654867256637168,123.13201327433627
23458,451,19,0.04212860310421286,0.015521064301552107,130.72809312638583
7033,451,17,0.04434589800443459,0.03547671840354767,102.58674057649668
23596,451,16,0.03547671840354767,0.03325942350332594,113.95343680709534
13970,450,19,0.04666666666666667,0.03333333333333333,159.56931111111112
16559,450,22,0.04888888888888889,0.035555555555555556,97.84666666666666
14059,450,32,0.08222222222222222,0.057777777777777775,101.43553333333332
26372,450,18,0.06888888888888889,0.015555555555555555,285.6631777777778
25999,450,15,0.03333333333333333,0.017777777777777778,95.91333333333333
6819,448,15,0.04017857142857143,0.029017857142857144,91.8835044642857
25620,448,16,0.044642857142857144,0.026785714285714284,95.5580580357143
17971,448,14,0.03125,0.024553571428571428,124.91120535714286
4739,448,14,0.033482142857142856,0.017857142857142856,114.20758928571429
14711,447,38,0.087248322147651,0.06487695749440715,134.19718120805368
27742,447,15,0.03355704697986577,0.024608501118568233,108.68908277404921
5353,447,16,0.05145413870246085,0.02237136465324385,237.34404921700224
592,447,23,0.05145413870246085,0.03355704697986577,170.22326621923938
2685,447,17,0.03803131991051454,0.024608501118568233,146.14988814317672
20008,447,20,0.049217002237136466,0.02237136465324385,116.67165548098434
26473,446,23,0.05829596412556054,0.04708520179372197,85.08284753363228
24277,446,18,0.042600896860986545,0.026905829596412557,133.39625560538119
3254,446,25,0.06053811659192825,0.03811659192825112,104.38973094170403
7934,446,18,0.06053811659192825,0.02914798206278027,179.89656950672645
16172,446,15,0.033632286995515695,0.02242152466367713,84.0090807174888
6314,446,24,0.06950672645739911,0.02914798206278027,318.04739910313907
8232,445,23,0.060674157303370786,0.04269662921348315,157.97977528089888
14508,445,17,0.038202247191011236,0.02696629213483146,82.58150561797753
18067,445,21,0.04719101123595506,0.02696629213483146,125.44941573033708
10143,445,17,0.04719101123595506,0.03146067415730337,137.76211235955057
21308,445,18,0.04044943820224719,0.02247191011235955,60.74370786516854
14294,445,19,0.04269662921348315,0.033707865168539325,119.20155056179776
15964,444,16,0.036036036036036036,0.036036036036036036,105.16421171171172
15144,444,17,0.038288288288288286,0.02702702702702703,129.00078828828828
120,444,18,0.04954954954954955,0.018018018018018018,160.06887387387388
10328,444,17,0.038288288288288286,0.02927927927927928,121.6577027027027
23174,444,14,0.03153153153153153,0.02027027027027027,202.66506756756755
25590,443,22,0.06320541760722348,0.029345372460496615,91.06821670428894
14037,443,15,0.045146726862302484,0.03160270880361174,136.6546275395034
