prop_id,rows,searches,click_rate,booking_rate,avg_price,avg_star_rating,avg_review_score
78561,143,143,0.02097902097902098,0.013986013986013986,235.10699300699304,5.0,4.0
63164,143,143,0.06993006993006994,0.027972027972027972,230.41734265734266,4.0,4.5
109768,143,143,0.04895104895104895,0.04195804195804196,113.60202797202797,4.0,4.5
67539,143,143,0.006993006993006993,0.0,52.67356643356643,2.0,2.0
126405,143,143,0.013986013986013986,0.006993006993006993,106.21811188811189,3.0,3.5
118696,143,143,0.04195804195804196,0.013986013986013986,192.7888111888112,3.0,4.5
88456,143,143,0.09090909090909091,0.08391608391608392,249.7413286713287,5.0,4.0
89006,143,143,0.08391608391608392,0.04895104895104895,152.05846153846153,4.0,4.0
84746,143,143,0.1048951048951049,0.09090909090909091,212.2358041958042,4.0,4.0
94032,143,143,0.04195804195804196,0.006993006993006993,158.35363636363635,5.0,5.0
48975,143,143,0.06993006993006994,0.055944055944055944,164.14972027972027,4.0,4.0
113650,143,143,0.03496503496503497,0.027972027972027972,97.62132867132867,3.0,4.0
114167,143,143,0.006993006993006993,0.0,80.98146853146854,2.0,0.0
99046,143,143,0.03496503496503497,0.02097902097902098,143.7495104895105,4.0,4.0
97513,143,143,0.04195804195804196,0.03496503496503497,64.68209790209791,3.0,4.0
33634,143,143,0.02097902097902098,0.006993006993006993,112.21867132867133,3.0,4.5
53591,143,143,0.02097902097902098,0.0,115.74160839160838,3.0,3.5
119703,143,143,0.02097902097902098,0.013986013986013986,91.28167832167833,2.0,2.5
33831,143,143,0.02097902097902098,0.02097902097902098,147.41097902097903,3.0,4.5
10797,143,143,0.0,0.0,70.34356643356642,2.0,3.0
80502,143,143,0.006993006993006993,0.006993006993006993,83.94853146853147,2.0,2.5
12208,143,143,0.055944055944055944,0.027972027972027972,99.29664335664336,3.0,4.0
72077,143,143,0.006993006993006993,0.006993006993006993,216.36678321678323,2.0,2.0
7609,143,143,0.09090909090909091,0.06993006993006994,102.93195804195804,3.0,3.5
47974,143,143,0.02097902097902098,0.013986013986013986,107.46412587412588,2.0,4.5
57362,143,143,0.06293706293706294,0.055944055944055944,101.21713286713286,3.0,4.5
934,143,143,0.055944055944055944,0.04895104895104895,101.9267132867133,3.0,4.0
31099,143,143,0.02097902097902098,0.02097902097902098,177.60006993006994,3.0,4.0
57319,143,143,0.027972027972027972,0.02097902097902098,114.65104895104894,3.0,4.5
59886,143,143,0.11188811188811189,0.06993006993006994,74.50895104895105,3.0,4.0
77276,143,143,0.055944055944055944,0.04195804195804196,128.97062937062935,3.0,4.5
31638,143,143,0.02097902097902098,0.0,289.9425174825175,5.0,4.5
90408,143,143,0.0,0.0,121.22881118881119,3.0,4.5
57632,143,143,0.08391608391608392,0.04195804195804196,286.9446853146853,4.0,4.5
122145,143,143,0.03496503496503497,0.027972027972027972,172.41713286713286,3.0,4.0
47059,143,143,0.06293706293706294,0.03496503496503497,193.01531468531468,4.0,5.0
110836,143,143,0.03496503496503497,0.03496503496503497,116.97643356643357,3.0,4.0
32068,143,143,0.03496503496503497,0.02097902097902098,238.06874125874128,3.0,4.5
116997,143,143,0.11188811188811189,0.07692307692307693,53.54482517482517,2.0,4.0
104594,143,143,0.03496503496503497,0.02097902097902098,81.19181818181818,2.0,3.5
102493,143,143,0.027972027972027972,0.02097902097902098,59.19160839160839,3.0,4.0
81193,143,143,0.04895104895104895,0.04895104895104895,84.71363636363635,2.0,3.5
103112,143,143,0.04195804195804196,0.04195804195804196,305.6743356643357,5.0,4.5
46260,143,143,0.013986013986013986,0.013986013986013986,44.93167832167832,2.0,3.0
22583,143,143,0.02097902097902098,0.013986013986013986,159.5427272727273,3.0,3.0
34950,143,143,0.055944055944055944,0.04895104895104895,474.09860139860143,4.0,4.0
104770,143,143,0.06993006993006994,0.04195804195804196,130.3227272727273,3.0,4.5
137487,143,143,0.02097902097902098,0.013986013986013986,236.06930069930073,4.0,4.5
104096,143,143,0.04895104895104895,0.04195804195804196,87.83125874125875,2.0,4.0
56285,142,142,0.056338028169014086,0.035211267605633804,83.65753521126761,3.0,3.5
60020,142,142,0.02112676056338028,0.007042253521126761,80.00838028169015,2.0,2.5
21108,142,142,0.04225352112676056,0.02112676056338028,77.12633802816902,2.0,3.5
102248,142,142,0.02112676056338028,0.014084507042253521,96.02901408450705,2.0,3.5
16733,142,142,0.014084507042253521,0.0,117.03894366197183,2.0,3.0
16423,142,142,0.056338028169014086,0.04225352112676056,238.00169014084506,3.0,4.0
12381,142,142,0.06338028169014084,0.056338028169014086,115.94950704225353,4.0,4.5
138109,142,142,0.014084507042253521,0.014084507042253521,68.20070422535211,3.0,4.0
17820,142,142,0.06338028169014084,0.056338028169014086,139.1055633802817,3.0,4.0
30663,142,142,0.028169014084507043,0.02112676056338028,154.69549295774647,3.0,4.5
111539,142,142,0.014084507042253521,0.007042253521126761,116.00147887323944,2.0,3.0
97445,142,142,0.035211267605633804,0.014084507042253521,190.5111971830986,4.0,4.0
102206,142,142,0.04225352112676056,0.02112676056338028,175.17964788732394,3.0,4.5
21960,142,142,0.02112676056338028,0.014084507042253521,87.8169014084507,3.0,4.5
97451,142,142,0.02112676056338028,0.014084507042253521,117.6906338028169,3.0,4.0
65242,142,142,0.035211267605633804,0.02112676056338028,180.05788732394367,4.0,4.5
61594,142,142,0.028169014084507043,0.02112676056338028,317.86922535211266,5.0,4.0
124040,142,142,0.028169014084507043,0.014084507042253521,152.26239436619719,4.0,4.5
49717,142,142,0.07746478873239436,0.06338028169014084,146.00584507042254,4.0,4.0
104142,142,142,0.014084507042253521,0.007042253521126761,140.67669014084507,3.0,4.5
43791,142,142,0.007042253521126761,0.007042253521126761,150.09521126760563,3.0,5.0
132406,142,142,0.056338028169014086,0.028169014084507043,127.74704225352114,4.0,4.5
45577,142,142,0.04225352112676056,0.04225352112676056,200.06830985915494,4.0,4.5
54922,142,142,0.014084507042253521,0.014084507042253521,96.34316901408451,3.0,4.0
75684,142,142,0.028169014084507043,0.014084507042253521,123.14133802816902,3.0,4.5
133719,142,142,0.0,0.0,120.06338028169014,2.0,4.0
95548,142,142,0.02112676056338028,0.014084507042253521,94.56260563380282,3.0,4.0
59172,142,142,0.028169014084507043,0.02112676056338028,114.11021126760564,3.0,4.5
106609,142,142,0.06338028169014084,0.04929577464788732,193.78838028169014,3.0,4.5
127531,142,142,0.028169014084507043,0.007042253521126761,86.50345070422534,2.0,3.0
82937,142,142,0.2112676056338028,0.14788732394366197,115.06176056338029,0.0,4.0
75736,142,142,0.04225352112676056,0.028169014084507043,111.04211267605633,3.0,4.0
49133,142,142,0.035211267605633804,0.035211267605633804,139.8467605633803,3.0,4.0
51465,142,142,0.007042253521126761,0.007042253521126761,93.22077464788732,2.0,3.5
69492,142,142,0.04225352112676056,0.007042253521126761,580.4057746478873,5.0,4.5
63063,142,142,0.028169014084507043,0.014084507042253521,198.83098591549296,4.0,4.0
28064,142,142,0.007042253521126761,0.0,101.35422535211266,2.0,4.0
112484,142,142,0.028169014084507043,0.028169014084507043,109.38084507042254,3.0,4.0
51087,142,142,0.014084507042253521,0.014084507042253521,82.75542253521127,3.0,3.0
42570,142,142,0.07042253521126761,0.04225352112676056,228.5550704225352,4.0,4.5
135869,142,142,0.07746478873239436,0.07042253521126761,73.02760563380282,3.0,3.5
98242,142,142,0.19014084507042253,0.13380281690140844,172.7037323943662,3.0,4.0
45543,142,142,0.06338028169014084,0.04225352112676056,201.33978873239437,4.0,4.5
64297,142,142,0.056338028169014086,0.035211267605633804,98.02739436619719,3.0,4.0
52796,142,142,0.04225352112676056,0.035211267605633804,132.9587323943662,2.0,3.5
52812,142,142,0.07042253521126761,0.04225352112676056,158.2781690140845,4.0,4.0
138538,142,142,0.056338028169014086,0.028169014084507043,129.26394366197184,2.0,3.5
67349,142,142,0.056338028169014086,0.04225352112676056,107.40035211267606,3.0,4.0
92809,142,142,0.02112676056338028,0.02112676056338028,83.07908450704225,3.0,4.0
111146,142,142,0.014084507042253521,0.007042253521126761,75.92133802816902,2.0,3.0
79749,142,142,0.014084507042253521,0.014084507042253521,58.154225352112675,2.0,1.5
98159,142,142,0.04225352112676056,0.007042253521126761,287.37788732394364,3.0,0.0
4759,142,142,0.09154929577464789,0.035211267605633804,189.54028169014086,3.0,4.5
33585,142,142,0.04929577464788732,0.04225352112676056,135.4919014084507,4.0,4.5
26268,142,142,0.02112676056338028,0.02112676056338028,89.09077464788732,3.0,4.5
99965,142,142,0.04929577464788732,0.035211267605633804,105.9407042253521,3.0,3.5
9382,142,142,0.1056338028169014,0.06338028169014084,156.37471830985916,4.0,4.5
43535,142,142,0.014084507042253521,0.014084507042253521,68.68957746478873,2.0,3.5
15645,142,142,0.007042253521126761,0.0,105.41239436619718,3.0,3.5
26314,142,142,0.04225352112676056,0.014084507042253521,161.5749295774648,4.0,4.5
128201,142,142,0.056338028169014086,0.04225352112676056,188.7824647887324,4.0,4.5
102908,142,142,0.007042253521126761,0.0,72.0806338028169,2.0,3.5
47047,142,142,0.19014084507042253,0.09154929577464789,125.70394366197182,3.0,3.5
125356,142,142,0.007042253521126761,0.0,226.8056338028169,4.0,5.0
15490,142,142,0.06338028169014084,0.04225352112676056,118.415,3.0,4.0
104240,142,142,0.007042253521126761,0.007042253521126761,84.02133802816901,2.0,4.0
22668,142,142,0.1056338028169014,0.07746478873239436,161.69098591549294,4.0,4.5
13205,142,142,0.07042253521126761,0.04929577464788732,225.87267605633804,4.0,4.5
95931,142,142,0.014084507042253521,0.0,375.2515492957747,4.0,5.0
2612,142,142,0.04929577464788732,0.028169014084507043,131.41908450704224,3.0,3.5
6912,142,142,0.08450704225352113,0.06338028169014084,179.78063380281688,4.0,4.5
91515,142,142,0.02112676056338028,0.007042253521126761,1945.9227464788735,3.0,4.0
96166,142,142,0.04929577464788732,0.04225352112676056,174.54112676056337,4.0,4.5
63445,142,142,0.08450704225352113,0.028169014084507043,97.40676056338029,3.0,3.0
75618,142,142,0.04929577464788732,0.035211267605633804,100.34239436619718,2.0,3.5
105359,142,142,0.028169014084507043,0.02112676056338028,132.96760563380283,3.0,4.5
113770,142,142,0.09154929577464789,0.07042253521126761,793.8078873239436,3.0,4.5
109950,142,142,0.09859154929577464,0.06338028169014084,129.74985915492957,4.0,4.0
53599,142,142,0.04225352112676056,0.035211267605633804,71.75049295774647,3.0,4.0
48147,142,142,0.035211267605633804,0.028169014084507043,197.043661971831,4.0,4.5
83328,142,142,0.14788732394366197,0.11971830985915492,121.74133802816901,3.0,4.5
40467,142,142,0.028169014084507043,0.014084507042253521,232.2430281690141,5.0,3.0
94306,142,142,0.035211267605633804,0.007042253521126761,314.5147183098592,4.0,4.5
30707,142,142,0.02112676056338028,0.007042253521126761,251.42204225352114,4.0,4.0
53584,142,142,0.08450704225352113,0.07042253521126761,99.55823943661971,4.0,4.0
2454,142,142,0.035211267605633804,0.007042253521126761,141.4373943661972,4.0,4.5
132452,142,142,0.15492957746478872,0.15492957746478872,117.7306338028169,4.0,4.0
45465,142,142,0.014084507042253521,0.014084507042253521,61.926760563380284,2.0,3.5
12173,142,142,0.028169014084507043,0.02112676056338028,133.85760563380282,4.0,3.5
111803,142,142,0.014084507042253521,0.007042253521126761,107.56683098591549,3.0,4.0
19366,142,142,0.04225352112676056,0.028169014084507043,143.55408450704226,3.0,4.5
134811,142,142,0.04225352112676056,0.014084507042253521,125.81485915492956,2.0,4.0
134202,142,142,0.04929577464788732,0.035211267605633804,85.94302816901408,2.0,3.5
113140,142,142,0.014084507042253521,0.014084507042253521,77.95985915492957,2.0,4.0
130406,142,142,0.028169014084507043,0.007042253521126761,210.03098591549298,3.0,4.0
96286,142,142,0.07746478873239436,0.035211267605633804,187.01161971830987,4.0,4.5
39219,142,142,0.08450704225352113,0.07042253521126761,92.54767605633803,3.0,3.5
59426,141,141,0.014184397163120567,0.014184397163120567,68.90092198581561,3.0,4.5
12585,141,141,0.03546099290780142,0.028368794326241134,147.36843971631205,3.0,4.5
46859,141,141,0.02127659574468085,0.0070921985815602835,109.84929078014184,3.0,4.5
7753,141,141,0.05673758865248227,0.03546099290780142,97.25617021276597,3.0,4.5
16241,141,141,0.02127659574468085,0.0,114.19666666666666,3.0,4.5
105403,141,141,0.04964539007092199,0.0,324.89106382978724,2.0,3.5
45242,141,141,0.0425531914893617,0.028368794326241134,62.05936170212767,2.0,3.5
139910,141,141,0.03546099290780142,0.03546099290780142,215.2704964539007,4.0,5.0
119716,141,141,0.028368794326241134,0.014184397163120567,77.42070921985815,2.0,2.5
14391,141,141,0.014184397163120567,0.014184397163120567,81.96099290780141,2.0,4.0
62561,141,141,0.05673758865248227,0.02127659574468085,189.32489361702127,3.0,3.5
31183,141,141,0.06382978723404255,0.06382978723404255,151.43624113475175,4.0,4.0
77775,141,141,0.06382978723404255,0.04964539007092199,134.2731914893617,3.0,3.5
70348,141,141,0.014184397163120567,0.014184397163120567,44.03765957446809,2.0,2.5
56825,141,141,0.03546099290780142,0.0070921985815602835,305.8757446808511,4.0,4.5
5674,141,141,0.07092198581560284,0.05673758865248227,251.82808510638299,0.0,4.5
135380,141,141,0.05673758865248227,0.028368794326241134,132.50829787234042,3.0,4.0
81300,141,141,0.06382978723404255,0.05673758865248227,127.18468085106383,3.0,4.0
28801,141,141,0.06382978723404255,0.02127659574468085,215.12673758865247,3.0,3.5
78760,141,141,0.0425531914893617,0.0070921985815602835,202.80687943262413,2.0,4.0
131151,141,141,0.0070921985815602835,0.0070921985815602835,126.56716312056739,3.0,4.5
78742,141,141,0.0425531914893617,0.02127659574468085,148.30482269503545,3.0,4.5
17768,141,141,0.0070921985815602835,0.0,75.40297872340426,3.0,3.0
54140,141,141,0.02127659574468085,0.014184397163120567,143.87092198581558,3.0,4.5
60170,141,141,0.02127659574468085,0.02127659574468085,177.70865248226949,4.0,4.5
110234,141,141,0.03546099290780142,0.028368794326241134,156.62851063829785,4.0,4.5
139978,141,141,0.014184397163120567,0.0,165.83978723404255,3.0,4.0
82280,141,141,0.0070921985815602835,0.0070921985815602835,112.76695035460992,2.0,2.5
13052,141,141,0.04964539007092199,0.03546099290780142,43.482127659574466,2.0,3.0
140734,141,141,0.0070921985815602835,0.0,125.81489361702128,2.0,3.0
27236,141,141,0.0425531914893617,0.02127659574468085,77.65609929078015,2.0,4.0
99801,141,141,0.0425531914893617,0.014184397163120567,91.73368794326241,3.0,4.0
56003,141,141,0.0,0.0,3268.127517730497,5.0,4.0
105382,141,141,0.07092198581560284,0.04964539007092199,1598.2768085106384,4.0,3.5
86042,141,141,0.02127659574468085,0.0,143.4986524822695,5.0,4.5
54157,141,141,0.03546099290780142,0.028368794326241134,102.60475177304964,4.0,4.0
34170,141,141,0.0070921985815602835,0.0070921985815602835,144.9468085106383,3.0,4.5
51026,141,141,0.014184397163120567,0.0070921985815602835,280.7481560283688,2.0,4.0
3471,141,141,0.02127659574468085,0.0070921985815602835,176.59382978723403,3.0,4.0
718,141,141,0.014184397163120567,0.0070921985815602835,97.04631205673759,3.0,3.5
46961,141,141,0.03546099290780142,0.028368794326241134,287.98758865248226,5.0,4.5
52855,141,141,0.1347517730496454,0.0425531914893617,218.19127659574468,5.0,4.5
10987,141,141,0.014184397163120567,0.014184397163120567,97.18553191489362,3.0,3.5
92919,141,141,0.0851063829787234,0.07092198581560284,81.88290780141844,4.0,4.0
7189,141,141,0.04964539007092199,0.03546099290780142,175.53248226950356,3.0,4.5
23690,141,141,0.02127659574468085,0.014184397163120567,92.44354609929078,3.0,4.5
31124,141,141,0.03546099290780142,0.02127659574468085,63.431985815602836,2.0,4.0
128152,141,141,0.05673758865248227,0.03546099290780142,103.3140425531915,3.0,4.0
74446,141,141,0.028368794326241134,0.0070921985815602835,240.52751773049644,5.0,4.5
83567,141,141,0.07801418439716312,0.04964539007092199,91.17858156028369,2.0,3.5
33301,141,141,0.0425531914893617,0.0425531914893617,170.74411347517733,4.0,4.0
102090,141,141,0.028368794326241134,0.02127659574468085,1232.2148936170213,3.0,4.0
48616,141,141,0.05673758865248227,0.0425531914893617,141.91716312056738,3.0,4.5
92950,141,141,0.07801418439716312,0.028368794326241134,723.7918439716311,5.0,5.0
128556,141,141,0.02127659574468085,0.0070921985815602835,135.40035460992908,2.0,3.5
131645,141,141,0.02127659574468085,0.0,293.47163120567376,4.0,4.5
7632,141,141,0.0070921985815602835,0.0070921985815602835,294.67652482269506,5.0,4.5
80091,141,141,0.014184397163120567,0.0070921985815602835,145.017304964539,5.0,4.0
122988,141,141,0.0851063829787234,0.07092198581560284,169.55397163120568,3.0,4.0
5121,141,141,0.028368794326241134,0.0,109.86418439716313,2.0,3.5
134269,141,141,0.014184397163120567,0.0070921985815602835,88.6718439716312,3.0,3.5
22852,141,141,0.07801418439716312,0.0425531914893617,130.05737588652482,3.0,4.5
30723,141,141,0.0425531914893617,0.03546099290780142,111.01347517730497,3.0,4.0
84816,141,141,0.03546099290780142,0.02127659574468085,68.96879432624114,2.0,3.0
33463,141,141,0.028368794326241134,0.028368794326241134,115.09411347517731,2.0,3.5
61652,141,141,0.07801418439716312,0.06382978723404255,156.51567375886523,5.0,4.5
131898,141,141,0.0,0.0,255.5382269503546,4.0,4.0
21124,141,141,0.04964539007092199,0.02127659574468085,67.87014184397164,2.0,3.5
113546,141,141,0.03546099290780142,0.03546099290780142,96.49652482269504,3.0,4.5
91264,141,141,0.0,0.0,133.25382978723405,2.0,3.0
68188,141,141,0.014184397163120567,0.0070921985815602835,138.37950354609927,2.0,4.0
23801,141,141,0.07801418439716312,0.0425531914893617,118.15014184397162,3.0,4.5
35554,141,141,0.07092198581560284,0.05673758865248227,167.84687943262412,4.0,4.5
59104,141,141,0.03546099290780142,0.014184397163120567,339.35730496453897,5.0,5.0
88185,141,141,0.0425531914893617,0.014184397163120567,111.06886524822694,4.0,4.0
120050,141,141,0.03546099290780142,0.028368794326241134,145.52226950354608,4.0,4.5
127694,141,141,0.0425531914893617,0.028368794326241134,306.55191489361704,4.0,5.0
37697,141,141,0.03546099290780142,0.03546099290780142,55.46609929078014,2.0,3.0
85210,141,141,0.04964539007092199,0.028368794326241134,194.52304964539007,2.0,2.5
97113,141,141,0.07092198581560284,0.04964539007092199,122.48531914893617,0.0,4.0
105086,141,141,0.04964539007092199,0.014184397163120567,200.28070921985818,3.0,4.0
22624,141,141,0.028368794326241134,0.0070921985815602835,122.37141843971631,4.0,4.5
104746,141,141,0.0425531914893617,0.03546099290780142,121.68673758865249,3.0,4.5
63917,141,141,0.0070921985815602835,0.0070921985815602835,92.52723404255319,3.0,3.0
101641,141,141,0.028368794326241134,0.028368794326241134,122.06205673758865,4.0,4.0
67728,141,141,0.028368794326241134,0.014184397163120567,104.91936170212767,2.0,4.0
109933,141,141,0.10638297872340426,0.07092198581560284,102.45205673758865,3.0,4.5
19917,141,141,0.0070921985815602835,0.0070921985815602835,126.66198581560283,3.0,4.5
69161,141,141,0.02127659574468085,0.014184397163120567,68.18985815602838,2.0,4.0
122279,140,140,0.0,0.0,51.58042857142857,2.0,3.0
103916,140,140,0.007142857142857143,0.007142857142857143,49.655142857142856,2.0,3.5
39827,140,140,0.02142857142857143,0.007142857142857143,123.81792857142857,4.0,4.0
84430,140,140,0.03571428571428571,0.02142857142857143,50.36971428571429,2.0,2.5
47087,140,140,0.02142857142857143,0.02142857142857143,117.05257142857143,3.0,4.5
49969,140,140,0.05714285714285714,0.03571428571428571,169.8652857142857,4.0,4.5
129727,140,140,0.007142857142857143,0.007142857142857143,221.04414285714287,3.0,4.5
20187,140,140,0.02142857142857143,0.014285714285714285,118.32078571428572,3.0,4.5
67682,140,140,0.03571428571428571,0.03571428571428571,60.53285714285715,2.0,3.5
41019,140,140,0.05,0.02857142857142857,83.45421428571429,3.0,4.0
20192,140,140,0.007142857142857143,0.0,124.53564285714288,3.0,4.0
61433,140,140,0.04285714285714286,0.03571428571428571,117.23628571428573,2.0,3.0
73899,140,140,0.06428571428571428,0.014285714285714285,75.17764285714286,2.0,2.5
14576,140,140,0.02142857142857143,0.02142857142857143,156.14085714285716,3.0,4.0
124741,140,140,0.05,0.04285714285714286,124.519,3.0,3.0
58838,140,140,0.02857142857142857,0.007142857142857143,63.832071428571425,2.0,3.0
93035,140,140,0.014285714285714285,0.0,1599.129142857143,4.0,3.5
122658,140,140,0.02142857142857143,0.02142857142857143,200.98142857142858,4.0,4.0
121441,140,140,0.06428571428571428,0.05,167.1965,3.0,4.5
13015,140,140,0.014285714285714285,0.007142857142857143,161.99892857142856,4.0,4.0
2720,140,140,0.07142857142857142,0.04285714285714286,137.18949999999998,3.0,4.5
88321,140,140,0.03571428571428571,0.02857142857142857,116.6157857142857,3.0,4.5
44335,140,140,0.02142857142857143,0.02142857142857143,148.50607142857143,3.0,4.5
101999,140,140,0.02857142857142857,0.02857142857142857,114.068,2.0,4.5
66209,140,140,0.02142857142857143,0.014285714285714285,86.14550000000001,4.0,4.0
4352,140,140,0.03571428571428571,0.02142857142857143,154.90678571428572,3.0,4.0
107691,140,140,0.04285714285714286,0.02142857142857143,245.45164285714287,5.0,4.5
63708,140,140,0.014285714285714285,0.014285714285714285,895.9640714285714,3.0,3.5
12425,140,140,0.04285714285714286,0.02142857142857143,136.76171428571428,4.0,4.5
87850,140,140,0.02142857142857143,0.014285714285714285,135.7092142857143,3.0,4.5
34217,140,140,0.007142857142857143,0.0,110.95057142857142,3.0,4.5
101507,140,140,0.02142857142857143,0.007142857142857143,92.20328571428571,3.0,4.0
66171,140,140,0.02857142857142857,0.014285714285714285,64.96007142857142,3.0,4.0
74961,140,140,0.07142857142857142,0.05714285714285714,113.10142857142857,3.0,4.5
122407,140,140,0.02857142857142857,0.02142857142857143,90.18092857142857,2.0,4.0
68690,140,140,0.0,0.0,307.6777142857143,4.0,4.0
134758,140,140,0.04285714285714286,0.04285714285714286,123.00592857142858,4.0,4.5
116724,140,140,0.014285714285714285,0.014285714285714285,1198.4595000000002,3.0,4.5
103477,140,140,0.02142857142857143,0.014285714285714285,61.20464285714286,2.0,3.5
119055,140,140,0.06428571428571428,0.04285714285714286,109.73478571428572,3.0,4.0
71127,140,140,0.02857142857142857,0.02142857142857143,81.13757142857143,3.0,4.5
64264,140,140,0.05714285714285714,0.04285714285714286,106.42457142857143,3.0,4.5
125431,140,140,0.05,0.02857142857142857,120.7925,4.0,4.5
117782,140,140,0.04285714285714286,0.02857142857142857,189.66828571428573,4.0,4.0
57600,140,140,0.02857142857142857,0.014285714285714285,252.1052857142857,3.0,4.0
58957,140,140,0.07857142857142857,0.05714285714285714,107.95157142857143,3.0,3.5
19448,140,140,0.06428571428571428,0.02857142857142857,198.78507142857143,4.0,4.0
116876,140,140,0.05714285714285714,0.05714285714285714,157.98128571428572,3.0,4.0
61745,140,140,0.007142857142857143,0.007142857142857143,137.11242857142858,3.0,4.0
121172,140,140,0.05714285714285714,0.02857142857142857,107.22557142857143,3.0,4.0
90505,140,140,0.05714285714285714,0.02142857142857143,654.1252857142857,5.0,4.5
140635,140,140,0.14285714285714285,0.06428571428571428,263.72,4.0,4.5
82957,140,140,0.06428571428571428,0.06428571428571428,149.80142857142857,2.0,4.5
111072,140,140,0.05714285714285714,0.0,211.80778571428573,3.0,4.0
6973,140,140,0.014285714285714285,0.014285714285714285,41.18078571428572,2.0,3.0
73570,140,140,0.014285714285714285,0.014285714285714285,40.18064285714286,2.0,2.0
110786,140,140,0.007142857142857143,0.007142857142857143,122.1175,3.0,2.5
51418,140,140,0.007142857142857143,0.007142857142857143,223.98450000000003,3.0,3.0
53390,140,140,0.07857142857142857,0.05,112.02821428571428,3.0,3.5
32759,140,140,0.0,0.0,115.41478571428571,3.0,2.5
105152,140,140,0.04285714285714286,0.04285714285714286,102.71757142857142,5.0,4.5
4765,140,140,0.09285714285714286,0.05714285714285714,90.28742857142856,3.0,4.0
5475,140,140,0.007142857142857143,0.007142857142857143,156.77235714285715,3.0,4.0
129861,140,140,0.05714285714285714,0.02857142857142857,137.33450000000002,3.0,3.0
82816,140,140,0.02857142857142857,0.02142857142857143,1095.9707857142857,3.0,3.0
134061,140,140,0.1357142857142857,0.08571428571428572,96.14607142857143,4.0,4.0
127672,140,140,0.07857142857142857,0.04285714285714286,149.40335714285715,3.0,4.5
16308,140,140,0.03571428571428571,0.0,169.58021428571428,5.0,4.5
118165,140,140,0.02142857142857143,0.007142857142857143,299.33414285714287,5.0,5.0
64169,140,140,0.0,0.0,30.821714285714286,0.0,2.0
60064,140,140,0.08571428571428572,0.05714285714285714,175.89214285714286,3.0,4.5
25274,140,140,0.02142857142857143,0.02142857142857143,86.3495,3.0,4.5
112430,140,140,0.03571428571428571,0.0,106.35357142857143,4.0,3.5
93836,140,140,0.02857142857142857,0.02142857142857143,45.588071428571425,2.0,3.0
99833,140,140,0.05714285714285714,0.02142857142857143,294.1941428571429,5.0,4.5
34113,140,140,0.03571428571428571,0.02857142857142857,191.48021428571428,3.0,4.0
24806,140,140,0.014285714285714285,0.0,77.64828571428572,2.0,3.5
73707,140,140,0.02142857142857143,0.007142857142857143,161.21157142857143,3.0,4.5
130341,140,140,0.02857142857142857,0.02142857142857143,265.6842142857143,4.0,4.5
78380,140,140,0.03571428571428571,0.03571428571428571,407.43807142857145,3.0,4.5
84826,140,140,0.02142857142857143,0.02142857142857143,154.01735714285715,3.0,2.5
113979,140,140,0.03571428571428571,0.02142857142857143,96.09635714285714,3.0,4.5
53229,140,140,0.12142857142857143,0.10714285714285714,202.85614285714286,3.0,3.0
125881,140,140,0.17142857142857143,0.1,144.56121428571427,4.0,3.5
47279,140,140,0.014285714285714285,0.0,300.39385714285714,4.0,5.0
123483,140,140,0.05,0.04285714285714286,108.02050000000001,3.0,4.0
45748,139,139,0.02158273381294964,0.014388489208633094,143.3711510791367,3.0,4.0
17040,139,139,0.02877697841726619,0.014388489208633094,230.72640287769784,4.0,4.0
109734,139,139,0.007194244604316547,0.007194244604316547,107.11330935251799,3.0,3.5
59680,139,139,0.007194244604316547,0.0,595.2317985611511,4.0,4.5
111638,139,139,0.007194244604316547,0.007194244604316547,110.4061870503597,3.0,4.5
31968,139,139,0.05755395683453238,0.04316546762589928,74.90280575539568,2.0,3.5
103267,139,139,0.06474820143884892,0.050359712230215826,148.33093525179856,4.0,4.0
43978,139,139,0.007194244604316547,0.0,1568.488345323741,2.0,1.5
87188,139,139,0.07194244604316546,0.05755395683453238,175.2903597122302,3.0,4.5
65425,139,139,0.02877697841726619,0.014388489208633094,169.84971223021583,4.0,4.5
88127,139,139,0.007194244604316547,0.007194244604316547,109.2805035971223,3.0,3.0
51641,139,139,0.007194244604316547,0.0,158.52143884892087,4.0,3.5
10827,139,139,0.014388489208633094,0.014388489208633094,115.30237410071943,0.0,4.0
40647,139,139,0.06474820143884892,0.02877697841726619,77.2868345323741,2.0,3.5
134596,139,139,0.05755395683453238,0.02877697841726619,99.21273381294964,4.0,3.5
133908,139,139,0.2302158273381295,0.2014388489208633,126.57316546762588,3.0,4.5
42792,139,139,0.02877697841726619,0.02158273381294964,171.44043165467627,4.0,4.5
103488,139,139,0.014388489208633094,0.007194244604316547,70.40769784172662,3.0,3.0
112801,139,139,0.014388489208633094,0.007194244604316547,106.69251798561152,4.0,4.0
16787,139,139,0.06474820143884892,0.04316546762589928,93.14712230215828,3.0,4.5
52324,139,139,0.014388489208633094,0.007194244604316547,125.33920863309353,3.0,2.5
105677,139,139,0.09352517985611511,0.050359712230215826,63.62741007194244,3.0,3.0
57546,139,139,0.007194244604316547,0.007194244604316547,124.71338129496402,3.0,3.0
26760,139,139,0.03597122302158273,0.02158273381294964,128.81273381294966,3.0,4.5
19303,139,139,0.02158273381294964,0.02158273381294964,250.89906474820145,4.0,4.5
30368,139,139,0.02158273381294964,0.007194244604316547,100.7415107913669,3.0,4.0
